dataset	ID	subject	session	run	gender	age	genotype	strain	condition	mediso_ctl	Field	Coil	sequence	TR	TE	FA	volume	year	anesthesia	ventilation	dataset_ref	dataset_DOI	publication_PMID	publication_DOI	diagnostic
aes1	299	med2241	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	300	med2247	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	301	med2251	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	302	med2256	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	303	med2257	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	304	med2259	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	305	medCBV2239	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	306	medCBV2240	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	307	medCBV2800	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	308	medCBV2803	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	309	medCBV2933	1	1	F	3	wild-type	B6	med0.1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	310	medHalfDose1	1	1	F	3	wild-type	B6	med0.05	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.05	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	311	medHalfDose2	1	1	F	3	wild-type	B6	med0.05	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.05	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	312	medHalfDose3	1	1	F	3	wild-type	B6	med0.05	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.05	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	313	medHRCBFHalfDose	1	1	F	3	wild-type	B6	med0.05	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.05	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	314	medHRCBFHalfDose2	1	1	F	3	wild-type	B6	med0.05	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	med0.05	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	315	mi272871	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	316	mi273300	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	317	mi273457	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	318	mi273458	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	319	mi273459	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	320	mi273460	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	321	mi273461	1	1	F	3	wild-type	B6	mediso	yes	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	mediso	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	322	pro2243	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	323	pro2244	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	324	pro2246	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	325	pro2255	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	326	pro50mgProKg	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	327	proCBV2250	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	328	proCBV2275	1	1	F	3	wild-type	B6	pro30	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	pro30	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	329	ure12gProKg1	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	330	ure12ProKg	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	331	ure2242	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	332	ure2248	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	333	ure2258	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	334	ure2260	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	335	ure2262	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	336	ure2265	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	337	ure2268	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	338	ure2271	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	339	ureCBV2241	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	340	ureCBV2246	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	341	ureCBV2272	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	342	ureCBV2863	1	1	F	3	wild-type	B6	ure1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	ure1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes2	343	sub-jgrAesAWc1NT	1	1	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	344	sub-jgrAesISOc1NT	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	345	sub-jgrAesISOc11R	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	346	sub-jgrAesISOc11L	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	347	sub-jgrAesISOc12R	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	348	sub-jgrAesISOc11R1L	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	349	sub-jgrAesMEDISOc1NT	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	350	sub-jgrAesMEDISOc11R	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	351	sub-jgrAesMEDISOc11L	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	352	sub-jgrAesMEDISOc12R	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	353	sub-jgrAesMEDISOc11R1L	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	354	sub-jgrAesISOc11R1L	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	355	sub-jgrAesISOc11R	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	356	sub-jgrAesISOc12R	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	357	sub-jgrAesISOc1NT	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	358	sub-jgrAesMEDISOc11R1L	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	359	sub-jgrAesMEDISOc11R	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	360	sub-jgrAesMEDISOc12R	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	361	sub-jgrAesMEDISOc11L	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	362	sub-jgrAesMEDISOc1NT	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	363	sub-jgrAesISOc2NT	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	364	sub-jgrAesISOc21R	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	365	sub-jgrAesISOc21L	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	366	sub-jgrAesISOc22R	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	367	sub-jgrAesISOc21R1L	1	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	368	sub-jgrAesMEDISOc2NT	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	369	sub-jgrAesMEDISOc21R	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	370	sub-jgrAesMEDISOc21L	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	371	sub-jgrAesMEDISOc22r	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	372	sub-jgrAesMEDISOc21R1L	1	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	373	sub-jgrAesAWc21L	2	1	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	374	sub-jgrAesISOc21R1L	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	375	sub-jgrAesISOc21R	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	376	sub-jgrAesISOc2NT	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	377	sub-jgrAesISOc22R	2	1	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	378	sub-jgrAesMEDISOc22r	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	379	sub-jgrAesMEDISOc2NT	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	380	sub-jgrAesMEDISOc21R	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	381	sub-jgrAesMEDISOc21L	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	382	sub-jgrAesMEDISOc21R1L	2	1	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	383	sub-jgrAesAWc11R1L	1	2	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	384	sub-jgrAesAWc1NT	1	2	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	385	sub-jgrAesISOc1NT	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	386	sub-jgrAesISOc11R	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	387	sub-jgrAesISOc11L	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	388	sub-jgrAesISOc12R	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	389	sub-jgrAesISOc11R1L	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	390	sub-jgrAesMEDISOc1NT	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	391	sub-jgrAesMEDISOc11L	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	392	sub-jgrAesMEDISOc12R	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	393	sub-jgrAesMEDISOc11R1L	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	394	sub-jgrAesAWc1NT	2	2	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	395	sub-jgrAesAWc11L	2	2	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	396	sub-jgrAesISOc11R1L	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	397	sub-jgrAesISOc11R	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	398	sub-jgrAesISOc12R	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	399	sub-jgrAesISOc1NT	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	400	sub-jgrAesMEDISOc11R1L	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	401	sub-jgrAesMEDISOc11R	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	402	sub-jgrAesMEDISOc12R	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	403	sub-jgrAesMEDISOc11L	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	404	sub-jgrAesMEDISOc1NT	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	405	sub-jgrAesISOc2NT	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	406	sub-jgrAesISOc21R	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	407	sub-jgrAesISOc21L	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	408	sub-jgrAesISOc21R1L	1	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	409	sub-jgrAesMEDISOc2NT	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	410	sub-jgrAesMEDISOc21R	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	411	sub-jgrAesMEDISOc21L	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	412	sub-jgrAesMEDISOc22r	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	413	sub-jgrAesMEDISOc21R1L	1	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	414	sub-jgrAesAWc22R	2	2	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
